date,product_id,category,region,price,discount,cost,sales,revenue,day_of_week,is_promo_day
2020-08-17,1002,Fashion,South,337.35,0.13,293.4945,10,2934.95,0,0
2020-08-17,1003,Fashion,South,448.34,0.15,381.089,21,8002.87,0,0
2020-08-17,1004,Home,West,213.1,0.14,183.266,15,2748.99,0,0
2020-08-17,1005,Electronics,South,483.42,0.02,473.7516,20,9475.03,0,0
2020-08-17,1006,Electronics,South,386.71,0.25,290.0325,24,6960.78,0,0
2020-08-17,1007,Fashion,West,29.92,0.11,26.6288,12,319.55,0,0
2020-08-17,1008,Fashion,West,372.75,0.23,287.0175,13,3731.23,0,0
2020-08-17,1009,Fashion,West,92.46,0.01,91.5354,13,1189.96,0,0
2020-08-17,1010,Fashion,South,284.02,0.26,210.1748,10,2101.75,0,0
2020-08-18,1001,Electronics,South,124.16,0.01,122.9184,18,2212.53,1,0
2020-08-18,1002,Electronics,West,333.89,0.03,323.8733,21,6801.34,1,0
2020-08-18,1003,Electronics,East,341.4,0.03,331.158,29,9603.58,1,0
2020-08-18,1004,Fashion,West,49.02,0.18,40.1964,15,602.95,1,0
2020-08-18,1005,Electronics,West,226.74,0.08,208.6008,17,3546.21,1,0
2020-08-18,1006,Electronics,North,136.43,0.16,114.6012,18,2062.82,1,0
2020-08-18,1007,Fashion,South,56.03,0.02,54.9094,17,933.46,1,0
2020-08-18,1008,Home,South,415.67,0.21,328.3793,11,3612.17,1,0
2020-08-18,1009,Fashion,South,159.44,0.06,149.8736,13,1948.36,1,0
2020-08-18,1010,Electronics,North,328.56,0.1,295.704,22,6505.49,1,0
2020-08-19,1001,Electronics,East,273.9,0.29,194.469,11,2139.16,2,0
2020-08-19,1002,Fashion,East,146.02,0.04,140.1792,10,1401.79,2,0
2020-08-19,1003,Fashion,West,376.52,0.24,286.1552,14,4006.17,2,0
2020-08-19,1004,Home,South,114.3,0.21,90.297,7,632.08,2,0
2020-08-19,1005,Home,West,372.55,0.06,350.197,15,5252.95,2,0
2020-08-19,1006,Home,South,17.36,0.01,17.1864,8,137.49,2,0
2020-08-19,1007,Electronics,North,164.3,0.16,138.012,10,1380.12,2,0
2020-08-19,1008,Fashion,North,466.58,0.19,377.9298,18,6802.74,2,0
2020-08-19,1009,Home,South,424.78,0.28,305.8416,13,3975.94,2,0
2020-08-19,1010,Fashion,South,42.95,0.05,40.8025,23,938.46,2,0
2020-08-20,1001,Fashion,North,419.38,0.26,310.3412,13,4034.44,3,0
2020-08-20,1002,Electronics,South,59.95,0.22,46.761,27,1262.55,3,0
2020-08-20,1003,Electronics,East,24.07,0.06,22.6258,22,497.77,3,0
2020-08-20,1004,Fashion,North,35.76,0.22,27.8928,15,418.39,3,0
2020-08-20,1005,Electronics,South,14.07,0.23,10.8339,21,227.51,3,0
2020-08-20,1006,Home,East,38,0.24,28.88,15,433.2,3,0
2020-08-20,1007,Home,North,44.18,0.3,30.926,9,278.33,3,0
2020-08-20,1008,Electronics,South,68.13,0.14,58.5918,24,1406.2,3,0
2020-08-20,1009,Home,East,433.82,0.26,321.0268,15,4815.4,3,0
2020-08-20,1010,Electronics,South,257.91,0.24,196.0116,19,3724.22,3,0
2020-08-21,1001,Home,North,277.95,0.13,241.8165,9,2176.35,4,0
2020-08-21,1002,Home,East,437.68,0.08,402.6656,6,2415.99,4,0
2020-08-21,1003,Electronics,East,301.28,0,301.28,18,5423.04,4,0
2020-08-21,1004,Electronics,North,248.52,0.1,223.668,22,4920.7,4,0
2020-08-21,1005,Home,North,275.27,0.21,217.4633,8,1739.71,4,0
2020-08-21,1006,Electronics,North,317.2,0.22,247.416,21,5195.74,4,1
2020-08-21,1007,Electronics,South,256.24,0.14,220.3664,12,2644.4,4,0
2020-08-21,1008,Electronics,West,287.79,0.15,244.6215,20,4892.43,4,0
2020-08-21,1009,Home,West,441.61,0.1,397.449,14,5564.29,4,0
2020-08-21,1010,Home,South,404.18,0.11,359.7202,10,3597.2,4,0
2020-08-22,1001,Home,South,193.04,0.16,162.1536,6,972.92,5,0
2020-08-22,1002,Fashion,East,33.07,0.1,29.763,5,148.81,5,0
2020-08-22,1003,Electronics,South,329.75,0.11,293.4775,19,5576.07,5,1
2020-08-22,1004,Fashion,North,62.97,0.04,60.4512,22,1329.93,5,0
2020-08-22,1005,Fashion,North,264.61,0.01,261.9639,10,2619.64,5,0
2020-08-22,1006,Electronics,West,364.46,0.26,269.7004,18,4854.61,5,1
2020-08-22,1007,Home,West,109.67,0.25,82.2525,11,904.78,5,0
2020-08-22,1008,Fashion,North,58.86,0.12,51.7968,18,932.34,5,0
2020-08-22,1009,Home,North,278.57,0.1,250.713,9,2256.42,5,0
2020-08-22,1010,Home,West,33.89,0.02,33.2122,7,232.49,5,0
2020-08-23,1001,Fashion,West,427.35,0.2,341.88,11,3760.68,6,0
2020-08-23,1002,Electronics,South,337.93,0.25,253.4475,10,2534.47,6,0
2020-08-23,1003,Home,West,176.23,0.17,146.2709,12,1755.25,6,0
2020-08-23,1004,Home,North,354.88,0.15,301.648,8,2413.18,6,0
2020-08-23,1005,Electronics,South,326.26,0.21,257.7454,21,5412.65,6,0
2020-08-23,1006,Electronics,North,342.1,0.03,331.837,17,5641.23,6,0
2020-08-23,1007,Electronics,North,301.48,0.28,217.0656,21,4558.38,6,0
2020-08-23,1008,Home,South,176.56,0.01,174.7944,10,1747.94,6,0
2020-08-23,1009,Fashion,North,194.61,0.27,142.0653,20,2841.31,6,0
2020-08-23,1010,Fashion,West,358.05,0.29,254.2155,24,6101.17,6,1
2020-08-24,1001,Home,West,491.4,0.22,383.292,4,1533.17,0,0
2020-08-24,1002,Home,North,118.09,0.06,111.0046,14,1554.06,0,0
2020-08-24,1003,Home,North,293.79,0.27,214.4667,12,2573.6,0,0
2020-08-24,1004,Electronics,East,86.04,0.1,77.436,11,851.8,0,1
2020-08-24,1005,Home,North,317.3,0.27,231.629,10,2316.29,0,0
2020-08-24,1006,Electronics,West,326.71,0.14,280.9706,20,5619.41,0,0
2020-08-24,1007,Home,South,485.65,0.06,456.511,15,6847.66,0,0
2020-08-24,1008,Electronics,West,202.69,0.13,176.3403,28,4937.53,0,0
2020-08-24,1009,Home,West,231.73,0.26,171.4802,8,1371.84,0,0
2020-08-24,1010,Fashion,North,176.4,0.09,160.524,11,1765.76,0,0
2020-08-25,1001,Fashion,South,102.93,0.01,101.9007,21,2139.91,1,1
2020-08-25,1002,Fashion,South,477.18,0.26,353.1132,15,5296.7,1,0
2020-08-25,1003,Fashion,South,484.6,0.24,368.296,15,5524.44,1,0
2020-08-25,1004,Electronics,South,14.25,0.2,11.4,24,273.6,1,0
2020-08-25,1005,Electronics,East,105.93,0.28,76.2696,20,1525.39,1,0
2020-08-25,1006,Fashion,South,238.49,0.02,233.7202,17,3973.24,1,0
2020-08-25,1007,Fashion,West,399.66,0.19,323.7246,12,3884.7,1,0
2020-08-25,1008,Electronics,West,257.82,0.05,244.929,15,3673.93,1,0
2020-08-25,1009,Electronics,West,397.25,0.1,357.525,17,6077.93,1,0
2020-08-25,1010,Electronics,West,299.98,0.03,290.9806,22,6401.57,1,0
2020-08-26,1001,Electronics,South,328.48,0.2,262.784,18,4730.11,2,0
2020-08-26,1002,Fashion,North,448.18,0.21,354.0622,18,6373.12,2,0
2020-08-26,1003,Electronics,South,274.49,0.25,205.8675,23,4734.95,2,0
2020-08-26,1004,Fashion,East,313.67,0.13,272.8929,25,6822.32,2,0
2020-08-26,1005,Home,North,173.45,0.19,140.4945,6,842.97,2,0
2020-08-26,1006,Fashion,East,384.19,0.06,361.1386,18,6500.49,2,0
2020-08-26,1007,Electronics,West,214.59,0.2,171.672,18,3090.1,2,0
2020-08-26,1008,Fashion,South,67.15,0.17,55.7345,16,891.75,2,0
2020-08-26,1009,Home,South,239.15,0.25,179.3625,10,1793.62,2,0
2020-08-26,1010,Home,North,363.37,0.04,348.8352,6,2093.01,2,0
2020-08-27,1001,Electronics,East,188.39,0.06,177.0866,18,3187.56,3,0
2020-08-27,1002,Electronics,North,475.86,0.29,337.8606,19,6419.35,3,0
2020-08-27,1003,Fashion,South,343.58,0.18,281.7356,21,5916.45,3,0
2020-08-27,1004,Home,West,393.74,0.12,346.4912,16,5543.86,3,0
2020-08-27,1005,Fashion,West,294.62,0.06,276.9428,15,4154.14,3,0
2020-08-27,1006,Fashion,West,402.29,0.15,341.9465,12,4103.36,3,0
2020-08-27,1007,Electronics,North,117.84,0.04,113.1264,27,3054.41,3,0
2020-08-27,1008,Home,North,178.71,0.22,139.3938,12,1672.73,3,0
2020-08-27,1009,Fashion,East,405.35,0.3,283.745,17,4823.66,3,1
2020-08-27,1010,Fashion,West,227.32,0.21,179.5828,21,3771.24,3,0
2020-08-28,1001,Electronics,East,439.4,0.26,325.156,20,6503.12,4,0
2020-08-28,1002,Fashion,South,473.76,0.12,416.9088,15,6253.63,4,0
2020-08-28,1003,Home,South,499.54,0.01,494.5446,14,6923.62,4,0
2020-08-28,1004,Home,West,422.47,0.01,418.2453,8,3345.96,4,0
2020-08-28,1005,Fashion,East,80.79,0.28,58.1688,11,639.86,4,0
2020-08-28,1006,Fashion,South,52.12,0.05,49.514,22,1089.31,4,0
2020-08-28,1007,Home,West,123,0.06,115.62,6,693.72,4,0
2020-08-28,1008,Home,West,354.86,0.04,340.6656,8,2725.32,4,0
2020-08-28,1009,Electronics,North,207.17,0.18,169.8794,13,2208.43,4,0
2020-08-28,1010,Home,North,34.2,0.06,32.148,10,321.48,4,0
2020-08-29,1001,Electronics,West,227.55,0.2,182.04,20,3640.8,5,0
2020-08-29,1002,Home,South,149.94,0.13,130.4478,11,1434.93,5,0
2020-08-29,1003,Home,East,202.04,0.04,193.9584,9,1745.63,5,0
2020-08-29,1004,Electronics,North,16.04,0.29,11.3884,23,261.93,5,0
2020-08-29,1005,Electronics,South,26.12,0.09,23.7692,17,404.08,5,0
2020-08-29,1006,Electronics,South,420.05,0.07,390.6465,17,6640.99,5,0
2020-08-29,1007,Fashion,East,265.56,0.08,244.3152,13,3176.1,5,0
2020-08-29,1008,Home,West,206.54,0.27,150.7742,6,904.65,5,0
2020-08-29,1009,Home,West,460.65,0.12,405.372,9,3648.35,5,0
2020-08-29,1010,Fashion,East,316.74,0.09,288.2334,17,4899.97,5,0
2020-08-30,1001,Electronics,South,466.68,0,466.68,14,6533.52,6,0
2020-08-30,1002,Electronics,North,118.64,0.28,85.4208,16,1366.73,6,0
2020-08-30,1003,Home,East,129.5,0.1,116.55,10,1165.5,6,0
2020-08-30,1004,Electronics,West,355.17,0.18,291.2394,24,6989.75,6,0
2020-08-30,1005,Home,West,317.07,0.03,307.5579,11,3383.14,6,0
2020-08-30,1006,Electronics,West,394.85,0.19,319.8285,23,7356.06,6,0
2020-08-30,1007,Home,North,434.3,0.05,412.585,15,6188.77,6,0
2020-08-30,1008,Electronics,East,150.24,0.04,144.2304,17,2451.92,6,0
2020-08-30,1009,Electronics,South,177.19,0.26,131.1206,19,2491.29,6,0
2020-08-30,1010,Home,East,473.27,0.04,454.3392,9,4089.05,6,0
2020-08-31,1001,Fashion,West,34.13,0.16,28.6692,15,430.04,0,0
2020-08-31,1002,Electronics,South,72.69,0.11,64.6941,23,1487.96,0,0
2020-08-31,1003,Electronics,South,32.72,0.06,30.7568,25,768.92,0,0
2020-08-31,1004,Fashion,West,256.89,0.3,179.823,8,1438.58,0,0
2020-08-31,1005,Fashion,North,327.22,0.12,287.9536,18,5183.16,0,0
2020-08-31,1006,Fashion,North,304.78,0.18,249.9196,14,3498.87,0,0
2020-08-31,1007,Home,North,56.25,0.17,46.6875,10,466.88,0,0
2020-08-31,1008,Fashion,South,23.72,0.07,22.0596,10,220.6,0,0
2020-08-31,1009,Home,West,214.77,0.21,169.6683,6,1018.01,0,0
2020-08-31,1010,Electronics,North,441.36,0.07,410.4648,24,9851.16,0,0
2020-09-01,1001,Fashion,West,97.93,0.23,75.4061,25,1885.15,1,0
2020-09-01,1002,Fashion,North,39.91,0.07,37.1163,12,445.4,1,0
2020-09-01,1003,Fashion,South,281.22,0.24,213.7272,19,4060.82,1,0
2020-09-01,1004,Electronics,South,448.68,0.04,430.7328,14,6030.26,1,0
2020-09-01,1005,Fashion,North,36.72,0.08,33.7824,14,472.95,1,0
2020-09-01,1006,Home,East,213.27,0.16,179.1468,12,2149.76,1,0
2020-09-01,1007,Electronics,East,103.11,0.16,86.6124,20,1732.25,1,0
2020-09-01,1008,Electronics,North,111.67,0.16,93.8028,20,1876.06,1,0
2020-09-01,1009,Fashion,North,68.32,0.09,62.1712,19,1181.25,1,0
2020-09-01,1010,Fashion,West,25.69,0.04,24.6624,17,419.26,1,0
2020-09-02,1001,Fashion,South,455.59,0.02,446.4782,12,5357.74,2,0
2020-09-02,1002,Fashion,West,416.4,0.21,328.956,16,5263.3,2,0
2020-09-02,1003,Home,South,401.35,0.3,280.945,9,2528.51,2,0
2020-09-02,1004,Fashion,North,15.79,0.28,11.3688,17,193.27,2,0
2020-09-02,1005,Home,East,68.25,0.1,61.425,8,491.4,2,0
2020-09-02,1006,Electronics,West,477.14,0.24,362.6264,21,7615.15,2,0
2020-09-02,1007,Fashion,North,216.49,0.18,177.5218,13,2307.78,2,0
2020-09-02,1008,Fashion,West,140.49,0.07,130.6557,14,1829.18,2,0
2020-09-02,1009,Fashion,West,339.27,0.18,278.2014,13,3616.62,2,0
2020-09-02,1010,Fashion,North,217.28,0.09,197.7248,22,4349.95,2,0
2020-09-03,1001,Home,East,64.07,0.26,47.4118,9,426.71,3,0
2020-09-03,1002,Electronics,South,206.77,0.04,198.4992,21,4168.48,3,0
2020-09-03,1003,Home,South,146.62,0.19,118.7622,6,712.57,3,0
2020-09-03,1004,Home,West,418.8,0.25,314.1,11,3455.1,3,1
2020-09-03,1005,Fashion,West,419.19,0.24,318.5844,14,4460.18,3,0
2020-09-03,1006,Fashion,East,205.71,0.21,162.5109,13,2112.64,3,0
2020-09-03,1007,Home,West,86.19,0.21,68.0901,15,1021.35,3,0
2020-09-03,1008,Electronics,West,421.37,0.14,362.3782,21,7609.94,3,0
2020-09-03,1009,Fashion,South,89.67,0.16,75.3228,17,1280.49,3,0
2020-09-03,1010,Home,West,63.71,0.1,57.339,9,516.05,3,0
2020-09-04,1001,Electronics,South,143.63,0,143.63,12,1723.56,4,0
2020-09-04,1002,Electronics,South,262.09,0.08,241.1228,12,2893.47,4,0
2020-09-04,1003,Home,South,147.29,0.04,141.3984,11,1555.38,4,0
2020-09-04,1004,Home,South,230.87,0.18,189.3134,10,1893.13,4,0
2020-09-04,1005,Electronics,East,19.34,0.2,15.472,27,417.74,4,0
2020-09-04,1006,Fashion,North,151.41,0.02,148.3818,19,2819.25,4,0
2020-09-04,1007,Fashion,East,156.67,0.2,125.336,20,2506.72,4,0
2020-09-04,1008,Fashion,North,397.82,0.04,381.9072,20,7638.14,4,0
2020-09-04,1009,Electronics,West,76.68,0.08,70.5456,21,1481.46,4,0
2020-09-04,1010,Home,South,179.93,0.08,165.5356,7,1158.75,4,0
2020-09-05,1001,Fashion,North,390.53,0.06,367.0982,18,6607.77,5,0
2020-09-05,1002,Fashion,South,48.88,0.18,40.0816,15,601.22,5,0
2020-09-05,1003,Fashion,South,40.13,0,40.13,16,642.08,5,0
2020-09-05,1004,Fashion,South,376.68,0.27,274.9764,10,2749.76,5,0
2020-09-05,1005,Fashion,South,276.85,0.25,207.6375,6,1245.83,5,0
2020-09-05,1006,Electronics,West,89.01,0.24,67.6476,17,1150.01,5,0
2020-09-05,1007,Home,North,162.95,0.19,131.9895,10,1319.89,5,0
2020-09-05,1008,Electronics,East,148.05,0.23,113.9985,14,1595.98,5,0
2020-09-05,1009,Fashion,West,75.4,0.08,69.368,19,1317.99,5,0
2020-09-05,1010,Home,East,134.03,0.17,111.2449,18,2002.41,5,0
2020-09-06,1001,Fashion,South,270.54,0.3,189.378,14,2651.29,6,0
2020-09-06,1002,Home,West,189.02,0.12,166.3376,13,2162.39,6,0
2020-09-06,1003,Electronics,East,166.6,0.15,141.61,30,4248.3,6,0
2020-09-06,1004,Home,West,203.95,0.06,191.713,19,3642.55,6,0
2020-09-06,1005,Fashion,North,231.96,0.06,218.0424,11,2398.47,6,0
2020-09-06,1006,Home,South,35.68,0.07,33.1824,12,398.19,6,0
2020-09-06,1007,Home,West,197.12,0.13,171.4944,10,1714.94,6,0
2020-09-06,1008,Home,East,151.59,0.24,115.2084,10,1152.08,6,0
2020-09-06,1009,Home,North,487.41,0.18,399.6762,10,3996.76,6,0
2020-09-06,1010,Electronics,West,397.66,0.17,330.0578,14,4620.81,6,0
2020-09-07,1001,Home,North,111.28,0.03,107.9416,7,755.59,0,0
2020-09-07,1002,Fashion,East,189.37,0.15,160.9645,15,2414.47,0,0
2020-09-07,1003,Electronics,South,402.79,0.27,294.0367,24,7056.88,0,0
2020-09-07,1004,Fashion,East,42.56,0.19,34.4736,13,448.16,0,0
2020-09-07,1005,Electronics,West,437.89,0.05,415.9955,22,9151.9,0,0
2020-09-07,1006,Home,East,102.49,0,102.49,13,1332.37,0,0
2020-09-07,1007,Home,West,471.24,0.13,409.9788,12,4919.75,0,0
2020-09-07,1008,Home,North,115.66,0.12,101.7808,11,1119.59,0,0
2020-09-07,1009,Electronics,North,429.4,0.01,425.106,17,7226.8,0,0
2020-09-07,1010,Electronics,East,322.7,0.27,235.571,24,5653.7,0,0
2020-09-08,1001,Electronics,South,307.76,0.25,230.82,17,3923.94,1,0
2020-09-08,1002,Home,East,448.21,0.11,398.9069,7,2792.35,1,0
2020-09-08,1003,Home,West,118.04,0.21,93.2516,10,932.52,1,0
2020-09-08,1004,Fashion,South,482.54,0.02,472.8892,7,3310.22,1,0
2020-09-08,1005,Fashion,South,267.54,0.24,203.3304,12,2439.96,1,0
2020-09-08,1006,Home,North,212.66,0.14,182.8876,12,2194.65,1,0
2020-09-08,1007,Home,East,303.85,0.08,279.542,11,3074.96,1,1
2020-09-08,1008,Home,North,290.22,0.29,206.0562,7,1442.39,1,0
2020-09-08,1009,Electronics,East,494.66,0.14,425.4076,23,9784.37,1,0
2020-09-08,1010,Fashion,South,237.63,0.09,216.2433,15,3243.65,1,0
2020-09-09,1001,Home,East,353.02,0.16,296.5368,5,1482.68,2,0
2020-09-09,1002,Electronics,South,255.32,0.23,196.5964,20,3931.93,2,0
2020-09-09,1003,Electronics,East,426.91,0.24,324.4516,16,5191.23,2,0
2020-09-09,1004,Fashion,East,151.59,0.07,140.9787,19,2678.6,2,0
2020-09-09,1005,Home,East,276.53,0.12,243.3464,13,3163.5,2,0
2020-09-09,1006,Electronics,East,380.92,0.3,266.644,20,5332.88,2,0
2020-09-09,1007,Fashion,South,257.97,0.09,234.7527,17,3990.8,2,0
2020-09-09,1008,Electronics,West,415.72,0.23,320.1044,18,5761.88,2,0
2020-09-09,1009,Electronics,South,40.31,0.15,34.2635,26,890.85,2,0
2020-09-09,1010,Electronics,North,191.75,0.28,138.06,23,3175.38,2,0
2020-09-10,1001,Home,South,404.7,0.04,388.512,10,3885.12,3,0
2020-09-10,1002,Fashion,West,344.41,0.14,296.1926,17,5035.27,3,0
2020-09-10,1003,Home,West,147.09,0.04,141.2064,10,1412.06,3,0
2020-09-10,1004,Home,West,53.47,0.21,42.2413,9,380.17,3,0
2020-09-10,1005,Electronics,South,37.91,0.28,27.2952,23,627.79,3,0
2020-09-10,1006,Home,North,208.26,0.29,147.8646,16,2365.83,3,0
2020-09-10,1007,Fashion,North,19.87,0.22,15.4986,15,232.48,3,0
2020-09-10,1008,Home,West,62.65,0.2,50.12,10,501.2,3,0
2020-09-10,1009,Electronics,East,279.09,0.23,214.8993,27,5802.28,3,0
2020-09-10,1010,Fashion,South,62.39,0.27,45.5447,18,819.8,3,0
2020-09-11,1001,Electronics,East,52.63,0.01,52.1037,23,1198.39,4,0
2020-09-11,1002,Home,East,488.16,0.21,385.6464,17,6555.99,4,0
2020-09-11,1003,Home,West,353.48,0.29,250.9708,14,3513.59,4,1
2020-09-11,1004,Home,North,346.67,0.2,277.336,11,3050.7,4,0
2020-09-11,1005,Fashion,West,426.56,0.29,302.8576,13,3937.15,4,0
2020-09-11,1006,Electronics,South,445.12,0.2,356.096,14,4985.34,4,0
2020-09-11,1007,Fashion,East,124.02,0.08,114.0984,17,1939.67,4,0
2020-09-11,1008,Home,North,289.56,0.24,220.0656,11,2420.72,4,0
2020-09-11,1009,Electronics,North,275.35,0.3,192.745,20,3854.9,4,0
2020-09-11,1010,Home,South,294.62,0.2,235.696,9,2121.26,4,0
2020-09-12,1001,Electronics,North,362.21,0.17,300.6343,24,7215.22,5,0
2020-09-12,1002,Fashion,South,230.08,0.11,204.7712,10,2047.71,5,0
2020-09-12,1003,Home,North,242.97,0.16,204.0948,4,816.38,5,0
2020-09-12,1004,Electronics,South,322.7,0.2,258.16,28,7228.48,5,0
2020-09-12,1005,Home,North,146.51,0.24,111.3476,13,1447.52,5,0
2020-09-12,1006,Home,East,129.59,0.23,99.7843,12,1197.41,5,0
2020-09-12,1007,Home,South,92.78,0.18,76.0796,10,760.8,5,0
2020-09-12,1008,Fashion,North,438.61,0.24,333.3436,12,4000.12,5,0
2020-09-12,1009,Fashion,West,419.67,0.2,335.736,10,3357.36,5,0
2020-09-12,1010,Electronics,East,371.9,0.12,327.272,17,5563.62,5,0
2020-09-13,1001,Electronics,East,76.68,0.19,62.1108,13,807.44,6,0
2020-09-13,1002,Home,South,353.45,0.18,289.829,6,1738.97,6,0
2020-09-13,1003,Fashion,South,468.94,0.03,454.8718,15,6823.08,6,0
2020-09-13,1004,Fashion,South,280.42,0.03,272.0074,15,4080.11,6,0
2020-09-13,1005,Fashion,East,127.69,0.2,102.152,24,2451.65,6,0
2020-09-13,1006,Home,South,312.65,0.21,246.9935,11,2716.93,6,0
2020-09-13,1007,Home,South,46.18,0.04,44.3328,11,487.66,6,0
2020-09-13,1008,Electronics,South,464.11,0.25,348.0825,14,4873.15,6,0
2020-09-13,1009,Home,South,450.73,0.06,423.6862,8,3389.49,6,0
2020-09-13,1010,Electronics,North,38.21,0.05,36.2995,11,399.29,6,0
2020-09-14,1001,Electronics,South,169.8,0.05,161.31,20,3226.2,0,0
2020-09-14,1002,Electronics,North,414.42,0.23,319.1034,18,5743.86,0,0
2020-09-14,1003,Home,West,46.67,0.24,35.4692,20,709.38,0,0
2020-09-14,1004,Home,South,397.7,0.13,345.999,11,3805.99,0,0
2020-09-14,1005,Home,North,468.57,0.05,445.1415,7,3115.99,0,0
2020-09-14,1006,Electronics,East,216.25,0.25,162.1875,29,4703.44,0,0
2020-09-14,1007,Fashion,South,219.21,0.17,181.9443,20,3638.89,0,0
2020-09-14,1008,Home,North,493.87,0.04,474.1152,11,5215.27,0,0
2020-09-14,1009,Electronics,South,429.3,0.17,356.319,25,8907.98,0,0
2020-09-14,1010,Fashion,North,376.86,0.15,320.331,10,3203.31,0,0
2020-09-15,1001,Electronics,South,128.44,0.01,127.1556,10,1271.56,1,0
2020-09-15,1002,Home,North,116.94,0.2,93.552,12,1122.62,1,0
2020-09-15,1003,Fashion,East,420.84,0.03,408.2148,13,5306.79,1,0
2020-09-15,1004,Electronics,East,128.41,0.12,113.0008,22,2486.02,1,0
2020-09-15,1005,Fashion,West,178.59,0.25,133.9425,13,1741.25,1,0
2020-09-15,1006,Fashion,South,106.39,0.16,89.3676,20,1787.35,1,0
2020-09-15,1007,Electronics,North,218.37,0.22,170.3286,23,3917.56,1,0
2020-09-15,1008,Home,South,213.41,0.17,177.1303,8,1417.04,1,0
2020-09-15,1009,Electronics,East,75.15,0.12,66.132,17,1124.24,1,0
2020-09-15,1010,Electronics,North,245.08,0.23,188.7116,16,3019.39,1,0
2020-09-16,1001,Fashion,North,15.28,0.11,13.5992,21,285.58,2,0
2020-09-16,1002,Fashion,South,343.68,0.05,326.496,22,7182.91,2,0
2020-09-16,1003,Home,North,120.96,0.28,87.0912,8,696.73,2,0
2020-09-16,1004,Fashion,West,112.32,0.12,98.8416,15,1482.62,2,0
2020-09-16,1005,Fashion,North,58.97,0.27,43.0481,17,731.82,2,0
2020-09-16,1006,Fashion,South,406.09,0.29,288.3239,22,6343.13,2,0
2020-09-16,1007,Home,West,49.66,0.13,43.2042,16,691.27,2,0
2020-09-16,1008,Fashion,South,483.59,0.23,372.3643,12,4468.37,2,0
2020-09-16,1009,Home,West,360.86,0.08,331.9912,9,2987.92,2,0
2020-09-16,1010,Electronics,South,118.76,0.2,95.008,27,2565.22,2,0
2020-09-17,1001,Home,West,265.3,0.14,228.158,13,2966.05,3,0
2020-09-17,1002,Electronics,North,19.99,0.16,16.7916,12,201.5,3,0
2020-09-17,1003,Electronics,East,437.84,0.26,324.0016,18,5832.03,3,0
2020-09-17,1004,Fashion,North,330.71,0.17,274.4893,12,3293.87,3,0
2020-09-17,1005,Home,North,148.24,0.2,118.592,11,1304.51,3,1
2020-09-17,1006,Home,South,401.82,0.1,361.638,12,4339.66,3,0
2020-09-17,1007,Electronics,East,25.85,0.27,18.8705,24,452.89,3,0
2020-09-17,1008,Electronics,West,480.67,0.05,456.6365,19,8676.09,3,0
2020-09-17,1009,Electronics,East,446.12,0.14,383.6632,18,6905.94,3,0
2020-09-17,1010,Home,West,430.64,0.3,301.448,8,2411.58,3,0
2020-09-18,1001,Fashion,North,474.75,0.22,370.305,17,6295.19,4,1
2020-09-18,1002,Home,South,210.1,0.21,165.979,12,1991.75,4,0
2020-09-18,1003,Electronics,South,290.26,0.16,243.8184,18,4388.73,4,0
2020-09-18,1004,Electronics,North,14.56,0.05,13.832,23,318.14,4,0
2020-09-18,1005,Fashion,North,112.58,0,112.58,14,1576.12,4,0
2020-09-18,1006,Electronics,South,195.25,0.19,158.1525,18,2846.74,4,0
2020-09-18,1007,Home,West,61.29,0.21,48.4191,6,290.51,4,1
2020-09-18,1008,Electronics,North,258.16,0,258.16,16,4130.56,4,0
2020-09-18,1009,Fashion,South,186.81,0.22,145.7118,17,2477.1,4,0
2020-09-18,1010,Fashion,South,236.27,0.08,217.3684,18,3912.63,4,0
2020-09-19,1001,Electronics,West,488.3,0.14,419.938,18,7558.88,5,1
2020-09-19,1002,Home,South,176.34,0.1,158.706,10,1587.06,5,0
2020-09-19,1003,Fashion,North,489.92,0.09,445.8272,18,8024.89,5,0
2020-09-19,1004,Home,South,155.96,0.24,118.5296,10,1185.3,5,0
2020-09-19,1005,Home,South,375.21,0.05,356.4495,11,3920.94,5,0
2020-09-19,1006,Fashion,South,272.62,0.13,237.1794,10,2371.79,5,0
2020-09-19,1007,Fashion,West,202.56,0.29,143.8176,15,2157.26,5,0
2020-09-19,1008,Home,East,154.25,0.2,123.4,15,1851,5,0
2020-09-19,1009,Electronics,South,488.47,0.06,459.1618,26,11938.21,5,0
2020-09-19,1010,Electronics,West,453.31,0.11,403.4459,24,9682.7,5,0
2020-09-20,1001,Home,South,59.46,0.1,53.514,8,428.11,6,0
